stimulus_id,peak_index,peak_time_s,window_t0,window_t1,kw_ms,kde_dt,peak_prominence,peak_distance_s,peak_width_s,cleaning
lsFMXK1YPG8,4,3.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,5,3.97,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,6,4.58,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,7,4.915,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,8,5.21,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,9,5.835,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,10,6.47,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,11,7.075,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,12,7.41,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,13,7.705,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,14,8.325,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,15,8.65,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,16,8.945,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,17,9.57,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,18,9.915000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,19,10.205,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,20,10.82,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,21,11.14,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,22,11.455,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,23,12.085,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,24,12.41,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,25,12.73,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,26,13.345,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,27,13.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,28,13.98,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,29,14.575000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,30,14.905000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,31,15.215,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,32,15.845,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,33,16.175,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,34,16.485,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,35,17.09,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,36,17.395,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,37,17.71,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,38,18.330000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,39,18.645,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,40,18.96,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,41,19.56,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,42,19.895,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,43,20.205000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,44,20.830000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,45,21.16,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,46,21.47,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,47,22.09,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,48,22.41,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,49,22.72,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,50,23.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,51,23.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,52,23.98,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,53,24.580000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,54,24.895,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,55,25.22,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,56,25.85,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,57,26.150000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,58,26.47,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,59,27.075,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,60,27.400000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,61,27.715,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,62,28.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,63,28.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,64,28.97,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
lsFMXK1YPG8,65,29.580000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,0,0.935,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,1,1.395,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,2,1.815,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,3,2.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,4,2.745,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,5,3.2,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,6,3.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,7,4.1450000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,8,4.6000000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,9,5.0600000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,10,5.55,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,11,6.01,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,12,6.485,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,13,6.945,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,14,7.4,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,15,7.88,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,16,8.345,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,17,8.8,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,18,9.285,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,19,9.950000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,20,10.57,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,21,11.195,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,22,11.835,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,23,12.475,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,24,13.045,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,25,13.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,26,14.24,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,27,14.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,28,15.47,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,29,16.075,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,30,16.675,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,31,17.295,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,32,17.935,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,33,18.53,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,34,19.135,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,35,19.76,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,36,20.355,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,37,20.935,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,38,21.555,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,39,22.17,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,40,22.8,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,41,23.395,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,42,23.96,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,43,24.560000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,44,25.18,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,45,25.78,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,46,26.43,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,47,27.04,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,48,27.650000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,49,28.26,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,50,28.865000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mEfvYXGi9Qw,51,29.475,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,0,1.215,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,1,1.7650000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,2,2.305,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,3,2.855,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,4,3.4,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,5,3.9450000000000003,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,6,4.5,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,7,5.035,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,8,5.57,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,9,6.12,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,10,6.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,11,7.205,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,12,7.755,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,13,8.305,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,14,8.845,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,15,9.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,16,9.93,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,17,10.47,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,18,11.005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,19,11.56,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,20,12.095,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,21,12.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,22,13.205,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,23,13.745000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,24,14.295,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,25,14.835,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,26,15.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,27,15.93,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,28,16.475,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,29,17.025,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,30,17.565,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,31,18.11,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,32,18.665,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,33,19.225,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,34,19.765,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,35,20.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,36,20.830000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,37,21.345,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,38,21.885,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,39,22.445,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,40,23.005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,41,23.54,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,42,24.1,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,43,24.645,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,44,25.195,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,45,25.75,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,46,26.29,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,47,26.830000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,48,27.365000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,49,27.91,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,50,28.455000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,51,29.01,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mMPxaBYL3hY,52,29.545,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,0,0.745,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,1,4.545,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,2,5.215,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,3,5.835,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,4,6.165,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,5,6.49,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,6,7.1000000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,7,7.4350000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,8,7.75,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,9,8.365,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,10,9.03,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,11,9.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,12,10.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,13,10.94,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,14,11.585,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,15,12.215,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,16,12.885,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,17,13.55,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,18,14.19,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,19,14.77,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,20,15.09,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,21,15.41,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,22,16.035,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,23,16.685,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,24,17.330000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,25,17.965,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,26,18.605,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,27,19.25,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,28,19.875,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,29,20.515,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,30,21.155,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,31,21.485,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,32,21.8,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,33,22.42,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,34,23.06,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,35,23.72,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,36,24.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,37,24.98,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,38,25.305,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,39,25.615000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,40,26.245,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,41,26.575,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,42,26.89,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,43,27.52,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,44,27.855,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,45,28.165,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,46,28.795,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
mUSsyCtoC60,47,29.445,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,0,0.97,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,1,1.6400000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,2,1.99,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,3,2.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,4,3.0300000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,5,3.39,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,6,3.74,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,7,4.455,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,8,4.805,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,9,5.155,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,10,5.865,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,11,6.2250000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,12,6.565,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,13,7.28,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,14,7.625,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,15,7.9750000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,16,8.68,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,17,9.035,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,18,9.375,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,19,10.095,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,20,10.445,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,21,10.8,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,22,11.5,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,23,11.865,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,24,12.200000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,25,12.915000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,26,13.26,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,27,13.625,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,28,14.325000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,29,14.695,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,30,15.030000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,31,15.735000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,32,16.09,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,33,16.445,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,34,17.150000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,35,17.51,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,36,17.855,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,37,18.56,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,38,18.91,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,39,19.27,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,40,19.995,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,41,20.35,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,42,20.69,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,43,21.400000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,44,21.755,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,45,22.105,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,46,22.815,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,47,23.17,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,48,23.515,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,49,24.23,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,50,24.575,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,51,24.925,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,52,25.635,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
n0x7jpD7upQ,53,25.990000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
